,playlist,name,artist,albumreleasedate,genres,energy,danceability,loudness,speechiness,acousticness,liveness,trackpopularity
821,Despecho,Probablemente,Christian Nodal,2017-08-25,mariachi,0.49,0.589,-5.291,0.0302,0.393,0.118,71
822,Despecho,De Los Besos Que Te Di,Christian Nodal,2019-05-10,mariachi,0.503,0.504,-3.313,0.0422,0.388,0.0608,79
823,Despecho,Eres Mi Droga,Gency Ramírez,2015-06-16,musica popular colombiana,0.645,0.679,-3.952,0.0349,0.398,0.21,55
824,Despecho,Arreglá Pa' Que Te Vas,Los Legendarios,2000,classic colombian pop,0.648,0.894,-5.931,0.0379,0.365,0.341,0
825,Despecho,Tres Dias de Tusa,Alzate,2015-11-10,colombian pop,0.553,0.807,-4.646,0.0355,0.302,0.0833,42
826,Despecho,Unas Copas de Más,Luisito Muñoz,2015-10-29,musica popular colombiana,0.488,0.765,-10.233,0.0385,0.425,0.0495,0
827,Despecho,La Que Se Fue Se Fue,Dario Dario,2001-08-13,musica popular colombiana,0.46,0.904,-7.365,0.046,0.62,0.182,45
828,Despecho,Loco por Amor,El Charrito Negro,2014,musica popular colombiana,0.42,0.486,-7.977,0.0446,0.175,0.268,50
829,Despecho,Mi Más Grande Locura,Luisito Muñoz,2015-10-29,musica popular colombiana,0.565,0.713,-6.245,0.0285,0.227,0.151,0
830,Despecho,Olvido Intencional,Espinoza Paz,2016-06-03,banda,0.513,0.798,-6.094,0.0349,0.188,0.228,61
831,Despecho,Tu Veneno,Jessi Uribe,2019-05-22,colombian pop,0.648,0.552,-4.272,0.0328,0.62,0.373,0
832,Despecho,El Precio de Tu Error,Luis Alberto Posada,1998-01-01,classic colombian pop,0.289,0.515,-8.899,0.0744,0.322,0.122,0
833,Despecho,Oigan a Esta,Alzate,2015-11-10,colombian pop,0.654,0.909,-4.056,0.0331,0.737,0.0521,38
834,Despecho,Alguien Me Gusta,Andy Rivera,2019-09-19,reggaeton,0.515,0.665,-3.648,0.0442,0.454,0.367,66
835,Despecho,Tenías Razón,Yeison Jimenez,2019-04-15,colombian pop,0.668,0.854,-4.039,0.0323,0.344,0.135,0
836,Despecho,Ellas Así Son,Jessi Uribe,2019-04-26,colombian pop,0.311,0.534,-5.71,0.0324,0.583,0.0514,0
837,Despecho,El Desmadre,Yeison Jimenez,2019-10-17,colombian pop,0.655,0.847,-4.398,0.0278,0.457,0.115,57
838,Despecho,Basta Con Licor,Luis Alberto Posada,2001,classic colombian pop,0.585,0.695,-3.001,0.0347,0.644,0.129,0
839,Despecho,Me Rio de Ti,Los Legendarios,2014-08-08,classic colombian pop,0.657,0.643,-4.203,0.0518,0.258,0.0923,0
840,Despecho,"Mujer de Todos, Mujer de Nadie",Alzate,2015-11-10,colombian pop,0.484,0.716,-5.426,0.0321,0.61,0.08,37
841,Despecho,Este Maldito Amor,Luis Alberto Posada,2001,classic colombian pop,0.589,0.701,-3.377,0.0536,0.787,0.1,0
842,Despecho,Como una Pelota,Espinoza Paz,2017-06-05,banda,0.63,0.841,-5.567,0.0538,0.506,0.16,0
843,Despecho,Mis Borracheras,Alzate,2019-05-30,colombian pop,0.619,0.635,-4.548,0.0422,0.362,0.0978,0
844,Despecho,Siga Bebiendo (feat. Jhonny Rivera),Yeison Jimenez,2017,colombian pop,0.431,0.864,-10.827,0.137,0.507,0.0866,0
845,Despecho,Me Dices Que Te Vas,Jessi Uribe,2016-04-07,colombian pop,0.7,0.694,-2.507,0.0608,0.296,0.0716,48
846,Despecho,La Buena y la Mala,Banda Tierra Sagrada,2013-11-26,banda,0.716,0.805,-4.498,0.039,0.527,0.247,1
847,Despecho,Beba Y Beba,Alexis Escobar,2016-04-09,musica popular colombiana,0.673,0.834,-1.95,0.0357,0.307,0.193,0
848,Despecho,No Me Hubiera Enamorado,Cornelio Vega y su Dinastia,2017-11-10,banda,0.608,0.772,-5.746,0.0515,0.45,0.0897,71
849,Despecho,Aquí Abajo,Christian Nodal,2020-07-10,mariachi,0.443,0.639,-3.855,0.0335,0.297,0.0881,71
850,Despecho,Doble Dosis De Licor,Luis Alberto Posada,2021-01-25,classic colombian pop,0.52,0.637,-5.662,0.0523,0.683,0.0677,13
851,Despecho,Aquí Sobro Yo,Darío Gómez,2014-08-08,classic colombian pop,0.275,0.615,-10.609,0.0354,0.614,0.0688,0
852,Despecho,Recostada en la Cama,Pipe Bueno,2008-04-13,colombian pop,0.419,0.721,-7.147,0.0268,0.387,0.418,0
853,Despecho,Me Tragaba Tus Mentiras,Jhonny Rivera,2015-08-25,musica popular colombiana,0.594,0.752,-5.276,0.0427,0.72,0.0496,46
854,Despecho,Te Extraño,Jhonny Rivera,2019-02-08,musica popular colombiana,0.67,0.904,-3.294,0.0419,0.343,0.0316,54
855,Despecho,Tu Hora Pasó,Fernando Burbano,2016-12-02,musica popular colombiana,0.587,0.785,-6.959,0.0361,0.367,0.203,40
856,Despecho,A Escondidas,Los Hermanos Medina,2018-03-02,musica popular colombiana,0.697,0.884,-3.715,0.0366,0.446,0.0975,51
857,Despecho,Estado Civil Amantes,Los Hermanos Medina,2017-02-10,musica popular colombiana,0.763,0.795,-3.737,0.0568,0.321,0.131,46
858,Despecho,Sírvame Una Copa,Los Hermanos Medina,2019-09-06,musica popular colombiana,0.797,0.737,-4.753,0.0289,0.0786,0.321,42
859,Despecho,Botella Tras Botella,Gera MX,2021-04-23,mexican hip hop,0.546,0.727,-4.572,0.0437,0.656,0.122,81
860,Despecho,"Volver, Volver",Vicente Fernández,1972-05-26,mariachi,0.351,0.355,-9.513,0.0455,0.39,0.394,70
861,Despecho,Guaro - Remix,Pipe Bueno,2021-09-16,colombian pop,0.57,0.721,-5.481,0.0328,0.345,0.163,0
862,Despecho,Bendecida,Yeison Jimenez,2019-05-17,colombian pop,0.644,0.802,-4.452,0.0312,0.342,0.103,55
863,Despecho,Usted No Me Olvida,Joaquin Guiller,2019-03-05,musica popular colombiana,0.601,0.801,-4.39,0.0313,0.386,0.478,0
864,Despecho,Te Parece Poco,Pipe Bueno,2008-04-13,colombian pop,0.444,0.646,-12.47,0.0781,0.519,0.16,49
865,Despecho,No voy a Morir,Pipe Bueno,2008-04-13,colombian pop,0.426,0.829,-13.606,0.041,0.423,0.212,53
866,Despecho,Dos Días,El Andariego,2018,colombian pop,0.583,0.888,-2.757,0.0319,0.703,0.114,47
867,English,Use Somebody,Kings of Leon,2008-09-23,modern rock,0.715,0.276,-5.356,0.0432,0.00552,0.201,80
868,English,The Pretender,Foo Fighters,2007-09-25,alternative metal,0.959,0.433,-4.04,0.0431,0.000917,0.028,82
869,English,Whole Lotta Love - Remaster,Led Zeppelin,1969-10-22,album rock,0.893,0.401,-11.171,0.437,0.0617,0.164,52
870,English,Someday,The Strokes,2001-07-30,alternative rock,0.531,0.542,-7.481,0.0301,0.0033,0.338,75
871,English,Do I Wanna Know?,Arctic Monkeys,2013-09-09,garage rock,0.532,0.548,-7.596,0.0323,0.186,0.217,90
872,English,R U Mine?,Arctic Monkeys,2013-09-09,garage rock,0.758,0.288,-5.692,0.0371,0.00616,0.303,85
873,English,Snap Out Of It,Arctic Monkeys,2013-09-09,garage rock,0.638,0.728,-6.455,0.0336,0.249,0.116,83
874,English,Reptilia,The Strokes,2003-10-28,alternative rock,0.649,0.489,-5.11,0.0336,0.000603,0.101,79
875,English,Last Nite,The Strokes,2001-07-30,alternative rock,0.91,0.624,-5.703,0.0297,0.0285,0.0789,77
876,English,Radioactive,Imagine Dragons,2012-09-04,modern rock,0.784,0.448,-3.686,0.0627,0.106,0.668,83
877,English,Demons,Imagine Dragons,2012-09-04,modern rock,0.71,0.505,-3.015,0.0321,0.19,0.269,87
878,English,Sirens,Pearl Jam,2013-01-01,alternative metal,0.847,0.523,-5.888,0.028,0.00309,0.146,64
879,English,Here I Go Again - 1987 Version; 2003 Remaster,Whitesnake,2003-03-24,album rock,0.744,0.361,-8.356,0.0316,0.00399,0.183,28
880,English,Jeremy,Pearl Jam,1991-08-27,alternative metal,0.846,0.285,-6.472,0.0438,0.0404,0.182,74
881,English,With Or Without You,U2,2006-01-01,irish rock,0.537,0.546,-7.44,0.0268,0.000135,0.125,61
882,English,Come As You Are,Nirvana,1991-09-26,grunge,0.824,0.5,-5.846,0.0388,0.00016,0.0916,7
883,English,Is This Love - 2007 Remaster,Whitesnake,2008-04-28,album rock,0.866,0.29,-4.618,0.0491,0.105,0.808,14
884,English,Youth Gone Wild,Skid Row,1998,album rock,0.818,0.534,-7.168,0.0516,0.00227,0.21,41
885,English,You Give Love A Bad Name,Bon Jovi,1986-08-16,glam metal,0.96,0.541,-2.947,0.0505,0.0663,0.344,85
886,English,18 and Life,Skid Row,1989-01-24,album rock,0.648,0.466,-11.101,0.028,0.0023,0.112,73
887,English,Rainbow In The Dark,Dio,1983,album rock,0.912,0.508,-8.049,0.0368,7.06e-05,0.0492,70
888,English,The Clairvoyant - 2015 Remaster,Iron Maiden,1988,hard rock,0.944,0.374,-3.746,0.106,0.0623,0.171,53
889,English,It's My Life,Bon Jovi,2000-01-01,glam metal,0.913,0.551,-4.063,0.0466,0.0263,0.347,83
890,English,Livin' On A Prayer,Bon Jovi,1986-08-16,glam metal,0.887,0.532,-3.757,0.0335,0.0778,0.294,88
891,English,Everlong,Foo Fighters,1997-05-20,alternative metal,0.881,0.413,-5.541,0.0367,5.99e-05,0.0805,87
892,English,Best of You,Foo Fighters,2005-06-14,alternative metal,0.94,0.366,-5.119,0.0696,0.000769,0.188,79
893,English,Life on Mars? - 1999 Remaster,David Bowie,2002-10-21,art rock,0.591,0.44,-7.859,0.0369,0.53,0.171,8
894,English,You Are So Beautiful,Joe Cocker,1987-03-01,album rock,0.119,0.376,-17.643,0.0431,0.918,0.156,61
895,English,Every Breath You Take,The Police,2017-10-27,album rock,0.478,0.822,-8.746,0.0343,0.559,0.0813,69
896,English,"Tears in Heaven - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",Eric Clapton,1992-08-25,album rock,0.336,0.695,-12.999,0.0313,0.8,0.701,7
897,English,Back In Black,AC/DC,1980-07-25,australian rock,0.7,0.31,-5.678,0.047,0.011,0.0828,87
898,English,Counting Stars,OneRepublic,2013-01-01,piano rock,0.705,0.664,-4.972,0.0382,0.0654,0.118,88
899,English,Safe And Sound,Capital Cities,2013,metropopolis,0.819,0.655,-4.852,0.0316,0.000176,0.104,86
900,English,FullMoon,Sonata Arctica,1999-01-01,finnish power metal,0.93,0.22,-4.016,0.065,0.000291,0.112,28
901,English,Space Oddity - 1999 Remaster,David Bowie,2002-10-21,art rock,0.423,0.31,-12.902,0.0324,0.0169,0.365,11
902,English,The Sound of Silence - Electric Version,Simon & Garfunkel,1966-01-17,classic rock,0.466,0.44,-9.712,0.0284,0.17,0.118,54
903,English,No More Mr. Nice Guy,Alice Cooper,1973,album rock,0.515,0.498,-11.985,0.0395,0.0936,0.1,63
904,English,The Last Goodbye,Black Label Society,2019-02-01,alternative metal,0.766,0.411,-4.877,0.03,0.00504,0.134,0
905,English,Come Together - Remastered 2009,The Beatles,1969-09-26,beatlesque,0.376,0.533,-11.913,0.0393,0.0302,0.0926,81
906,English,Not Strong Enough,Apocalyptica,2010-02-13,bow pop,0.836,0.36,-3.826,0.0477,0.00166,0.121,0
907,English,Always Will Be,HammerFall,2000-10-09,gothenburg metal,0.437,0.494,-9.18,0.0265,0.15,0.109,52
908,English,Losing My Religion,R.E.M.,2011-01-01,alternative rock,0.872,0.667,-4.518,0.0289,0.119,0.12,25
909,English,Walk,Foo Fighters,2011-04-12,alternative metal,0.865,0.234,-5.131,0.0516,3.62e-05,0.289,72
910,English,Hey You,Pink Floyd,1979-11-30,album rock,0.302,0.587,-14.976,0.0293,0.223,0.128,70
911,English,Wish You Were Here,Pink Floyd,2011,album rock,0.278,0.497,-15.557,0.0513,0.731,0.284,59
